,"Tube in -	Petit_Complexe	-	2012.09.27 13:25:11","Tube in -	Petit_Complexe	-	2012.09.27 13:25:03","Tube in -	Petit_Complexe	-	2012.09.27 13:31:05","Tube in -	Petit_Complexe	-	2012.09.27 13:30:56","Tube in -	Petit_Complexe	-	2012.09.27 13:33:33","Tube in -	Petit_Complexe	-	2012.09.27 13:33:26","Tube in -	Petit_Complexe	-	2012.09.27 13:34:47","Tube in -	Petit_Complexe	-	2012.09.27 13:34:40","Tube in -	Petit_Complexe	-	2012.09.27 13:36:44","Tube in -	Petit_Complexe	-	2012.09.27 13:36:38","Tube in -	Petit_Complexe	-	2012.09.27 13:38:28","Tube in -	Petit_Complexe	-	2012.09.27 13:38:20","Tube in -	Petit_Complexe	-	2012.09.27 13:40:55","Tube in -	Petit_Complexe	-	2012.09.27 13:40:48","Tube in -	Petit_Complexe	-	2012.09.27 13:42:10","Tube in -	Petit_Complexe	-	2012.09.27 13:42:03","Tube in -	Petit_Complexe	-	2012.09.27 13:45:51","Tube in -	Petit_Complexe	-	2012.09.27 13:45:45","Tube in -	Petit_Complexe	-	2012.09.27 13:47:51","Tube in -	Petit_Complexe	-	2012.09.27 13:47:43","Tube in -	Petit_Complexe	-	2012.09.27 13:49:10","Tube in -	Petit_Complexe	-	2012.09.27 13:49:03","Tube in -	Petit_Complexe	-	2012.09.27 16:57:15","Tube in -	Petit_Complexe	-	2012.09.27 16:57:09"
Freq,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data,Impedance data
4463,3.617860079,3.668889523,2.116353273,2.128332615,1.525617599,1.519090772,1.229934096,1.254819393,0.926919758,0.944483995,0.777694345,0.766792476,0.522176445,0.529611707,0.337517798,0.337679595,0.133336872,0.132945165,0.379113048,0.370848298,1.17650032,1.17217195,5.789589882,5.877380371
4463.5,3.639433384,3.690914392,2.124024868,2.136348248,1.530735612,1.523903012,1.233896852,1.259271026,0.930013657,0.947450221,0.780631959,0.769405901,0.524700701,0.532501459,0.340095043,0.340312004,0.135280684,0.134666085,0.375718117,0.367408156,1.16915822,1.165176749,5.843536854,5.932741642
4464,3.66527319,3.71685338,2.133637667,2.146510839,1.536997557,1.530621648,1.239074469,1.264489412,0.934292674,0.951438785,0.784341812,0.77323097,0.527905941,0.536455989,0.342945457,0.343497783,0.13716951,0.136801049,0.372513831,0.364183694,1.163707733,1.159594178,5.899828911,5.991071701
4464.5,3.68120575,3.732560873,2.138684988,2.151455164,1.540131211,1.533905149,1.241170406,1.26700902,0.936340511,0.953150213,0.786339462,0.775051892,0.530147851,0.538629353,0.345231652,0.345595837,0.138782665,0.13846086,0.368394524,0.359917939,1.155716419,1.151229024,5.947205544,6.039541245
4465,3.706539392,3.759049177,2.148608208,2.161733866,1.546135068,1.539799809,1.245851398,1.272017479,0.940198421,0.957016051,0.789990008,0.778471708,0.533221841,0.541611791,0.348250091,0.34842363,0.140636846,0.140751407,0.365116954,0.356801838,1.149489164,1.14511323,6.00885725,6.102731228
4465.5,3.729495764,3.782376289,2.156454325,2.169813395,1.551301599,1.545268655,1.250279069,1.276148558,0.943703711,0.960241616,0.793302417,0.781714499,0.536633611,0.544733584,0.350783885,0.351227373,0.142501682,0.142581597,0.361629993,0.353736848,1.143457294,1.138806581,6.061680794,6.157261372
4466,3.748509645,3.80159688,2.163452625,2.176563501,1.55565846,1.549298406,1.252798557,1.278997779,0.946583688,0.962685645,0.795463443,0.784172893,0.539042354,0.546713531,0.353113681,0.353790581,0.144447684,0.14437902,0.357672781,0.350081116,1.135547042,1.131377101,6.116395473,6.213438511
4466.5,3.774250984,3.828106642,2.172429562,2.185166359,1.561159372,1.554535151,1.257465124,1.283647537,0.950285017,0.966213882,0.7986449,0.787303805,0.541683555,0.549889982,0.356378406,0.356594533,0.146515384,0.146516532,0.354161531,0.346699864,1.12939775,1.125525117,6.178205013,6.277243614
4467,3.79711318,3.85160017,2.181123734,2.194236994,1.567249894,1.560508847,1.261823654,1.288013101,0.95439738,0.969864249,0.80171448,0.790823698,0.544773519,0.553331196,0.35924843,0.359553903,0.148454189,0.148769811,0.350831866,0.343356341,1.123416662,1.119451284,6.234446526,6.33473444
4467.5,3.817123175,3.871935844,2.187475681,2.200193405,1.570710301,1.563946843,1.264341474,1.290802121,0.956806362,0.971907198,0.803655863,0.792976081,0.547091722,0.555240989,0.361738592,0.361973584,0.150526777,0.150597274,0.346589655,0.339800388,1.115653992,1.111804605,6.291640282,6.394637108
4468,3.844971657,3.900069475,2.19764185,2.210377455,1.577210307,1.570268154,1.269566059,1.295785666,0.961178303,0.976035237,0.807216287,0.796540558,0.550228834,0.558430135,0.364855736,0.36486724,0.15259321,0.152726501,0.343368798,0.336535484,1.11002171,1.105944514,6.356607914,6.461577415
4468.5,3.865368366,3.921123981,2.204598904,2.217274189,1.581625938,1.575150728,1.273034215,1.298977256,0.963824868,0.979019046,0.809675694,0.799515247,0.552856088,0.560840011,0.367695063,0.367621779,0.154781953,0.154759288,0.339432776,0.333093554,1.103213429,1.098821521,6.412262917,6.520077705
4469,3.890165091,3.946670771,2.213515759,2.226002693,1.586914659,1.580407619,1.277093768,1.303091764,0.967191696,0.982305765,0.81269151,0.802250445,0.555428743,0.563474894,0.37022987,0.370039523,0.157017887,0.156931654,0.33581686,0.329694629,1.096349835,1.092057705,6.477291584,6.587859154
4469.5,3.914350986,3.971253157,2.221682549,2.233995199,1.591922045,1.585298657,1.281522155,1.307139516,0.970384836,0.985488474,0.815686047,0.805621326,0.557956576,0.566388011,0.3729285,0.372525364,0.159135088,0.159092546,0.332674712,0.326708704,1.090201616,1.085484028,6.53918314,6.65202713
4470,3.938406229,3.996069193,2.230449915,2.2427001,1.597613692,1.591262102,1.285813928,1.311154842,0.973822594,0.989137888,0.818487048,0.808862507,0.560765743,0.569429517,0.375418752,0.375175953,0.16133368,0.161342636,0.329204798,0.323465914,1.083998442,1.078787684,6.603827,6.719231129
4470.5,3.963828087,4.022002697,2.238253117,2.250237942,1.602012992,1.595527172,1.289468169,1.31482017,0.976771951,0.991966903,0.821224451,0.811677933,0.563356757,0.572154462,0.378321767,0.377449304,0.163567513,0.163455024,0.325886339,0.320116341,1.077055454,1.071946025,6.66913414,6.786979198
4471,3.988585711,4.046972752,2.246953011,2.258701086,1.60776794,1.601084232,1.293868065,1.319021463,0.980127871,0.995694876,0.824062288,0.814852953,0.566385388,0.57488662,0.381251723,0.380072683,0.165524095,0.165676132,0.322423786,0.316654563,1.070937157,1.065757275,6.735316753,6.854079247
4471.5,4.013046265,4.072592735,2.255234241,2.267144203,1.612936735,1.606042743,1.297854662,1.322885036,0.983264804,0.998951554,0.826828837,0.817619205,0.568873584,0.577487588,0.384141892,0.382778972,0.168021649,0.167748243,0.319044888,0.312972397,1.064086914,1.059058905,6.80288744,6.92429781
4472,4.041213989,4.100972176,2.264652014,2.276389122,1.618644595,1.611980081,1.302609801,1.327681899,0.98701638,1.002311349,0.829898357,0.820503533,0.571661651,0.580129743,0.387180477,0.385557681,0.170237541,0.170159668,0.315637469,0.309714466,1.057976484,1.053152442,6.873730183,6.997152328
4472.5,4.062862396,4.122939587,2.27141571,2.283490896,1.623215914,1.616672277,1.305852175,1.330489993,0.989565194,1.00519383,0.832205534,0.823240161,0.574163735,0.582758486,0.389629275,0.38804701,0.172117874,0.17209956,0.312269509,0.305843771,1.051159143,1.046070814,6.938921452,7.063129425
4473,4.093907833,4.154345512,2.281683683,2.293735981,1.629971862,1.623172879,1.311205149,1.335749865,0.993667245,1.00955689,0.835718751,0.826793969,0.577277601,0.58602351,0.392773598,0.390970737,0.174785376,0.174329743,0.309295326,0.302859724,1.045418143,1.040346265,7.014925003,7.143318653
4473.5,4.118247509,4.179209709,2.289402008,2.301385641,1.634340286,1.627704978,1.314737916,1.339213848,0.996566057,1.012637615,0.838358045,0.829110622,0.579490006,0.588605821,0.395130336,0.393422872,0.177185059,0.17618376,0.306065738,0.299449593,1.038574696,1.0335989,7.083814144,7.214151859
4474,4.143082619,4.205183983,2.297135353,2.309356451,1.639748812,1.6330055,1.318524957,1.343255997,0.999888957,1.015743256,0.84114778,0.832415223,0.582317233,0.591441512,0.39759469,0.396159858,0.179768473,0.178429544,0.302555323,0.296193659,1.032245159,1.027335525,7.157562733,7.288424492
4474.5,4.174263954,4.236911774,2.307221889,2.31964922,1.645896912,1.639385581,1.323411107,1.348037124,1.004271746,1.0197891,0.844439864,0.835875809,0.585272431,0.594736814,0.400374442,0.398876071,0.182415575,0.180715591,0.299833894,0.29271239,1.025994658,1.021280766,7.232627869,7.368303776
4475,4.198987007,4.262325764,2.315098763,2.327425003,1.650981069,1.644397259,1.327431917,1.35227263,1.007233977,1.022587895,0.847328842,0.838608325,0.587732553,0.597675323,0.403041154,0.401115209,0.184857607,0.183071062,0.296480954,0.289550632,1.019530535,1.015089154,7.30978632,7.446021557
4475.5,4.225292683,4.2894907,2.322978258,2.33585453,1.655835986,1.649552822,1.331049204,1.355889797,1.010437727,1.025960326,0.850097001,0.841325164,0.590386629,0.600322127,0.40519321,0.40373075,0.187121183,0.185992554,0.293284506,0.28581804,1.012937188,1.008512378,7.384667873,7.521114349
4476,4.258430481,4.323753834,2.334087849,2.346982002,1.662482619,1.656509876,1.336552262,1.361821532,1.014961481,1.030375957,0.854206204,0.845210135,0.593853414,0.603473067,0.408441395,0.406979293,0.189946368,0.188411921,0.290533781,0.283136219,1.007539272,1.0032686,7.466317177,7.607687473
4476.5,4.280477047,4.346641064,2.340688944,2.353970528,1.666410923,1.660338402,1.339083195,1.364216447,1.017323017,1.033111453,0.856545985,0.847275734,0.596001565,0.605913639,0.410546213,0.409309983,0.192287594,0.190792099,0.287417889,0.279754251,1.000700235,0.996239603,7.544195652,7.685327053
4477,4.312177181,4.379807472,2.350379705,2.364134312,1.672347665,1.666193604,1.344158769,1.369224787,1.021454334,1.037279963,0.860015213,0.85074228,0.599143267,0.608936489,0.413195908,0.412216038,0.194904462,0.193424135,0.28466785,0.276784539,0.995030642,0.990551829,7.627377987,7.769846916
4477.5,4.341130257,4.409660816,2.360163689,2.374098539,1.678115964,1.671868801,1.348498702,1.373173833,1.025106788,1.040536761,0.86350888,0.853483856,0.6018098,0.611712873,0.415771455,0.414882213,0.197697759,0.196207017,0.281688362,0.273605168,0.988826752,0.98435837,7.706089497,7.853617668
4478,4.367826939,4.437180519,2.367711067,2.381814957,1.682989717,1.676768064,1.3519032,1.377036333,1.028076649,1.043654919,0.866712153,0.856046319,0.604613662,0.614439785,0.418432683,0.417404085,0.200377285,0.198863059,0.278720319,0.270663917,0.982527494,0.978145421,7.794361115,7.941846848
4478.5,4.400318623,4.470007896,2.378014326,2.392378569,1.689353943,1.68256855,1.356597066,1.381424189,1.031903625,1.047763467,0.869964719,0.859277725,0.607916415,0.617468357,0.421156943,0.420512527,0.202877626,0.201284513,0.275754154,0.267417192,0.976302862,0.972237945,7.874878883,8.024209023
4479,4.430183411,4.500268936,2.387555838,2.402024984,1.695396423,1.688457131,1.36133182,1.386017442,1.035261989,1.051371098,0.873506367,0.862115681,0.61075604,0.620455861,0.423630804,0.423232049,0.205520689,0.203693151,0.272579819,0.264489293,0.970555127,0.966233313,7.961948872,8.115852356
4479.5,4.458142757,4.52930069,2.395195723,2.409840822,1.700011611,1.692610025,1.364660621,1.389608979,1.038201094,1.054723501,0.876237035,0.864780605,0.613413393,0.622933745,0.425974071,0.425638884,0.207654357,0.206267387,0.268985182,0.261292011,0.963975787,0.96000433,8.049962997,8.204777718
4480,4.493906975,4.565121651,2.406634808,2.421067238,1.706773996,1.699313164,1.370656133,1.395476103,1.042388082,1.059101939,0.880168617,0.868742704,0.617001951,0.626205862,0.428996593,0.428817838,0.210519865,0.208951473,0.266362756,0.258577287,0.958368003,0.954742432,8.140908241,8.297885895
4480.5,4.520491123,4.592207432,2.414781094,2.428711176,1.711298227,1.703609586,1.373505354,1.398405552,1.044883251,1.061782241,0.882754445,0.87103492,0.619522274,0.628347397,0.431367755,0.4312585,0.213125437,0.211489812,0.262882739,0.255454957,0.951641083,0.948212981,8.225130081,8.385739326
4481,4.555430889,4.627930641,2.424263239,2.438816547,1.717458367,1.709639192,1.378092527,1.403269887,1.048688412,1.065902114,0.886496305,0.874421656,0.622789443,0.631587982,0.434639901,0.434453487,0.215510353,0.214263782,0.260072172,0.252389729,0.945908189,0.942692876,8.324295998,8.486870766
4481.5,4.587395191,4.659570217,2.434215069,2.449379444,1.723608851,1.715187192,1.38271296,1.408118248,1.052326918,1.069551706,0.889406681,0.877644956,0.625595331,0.634407163,0.437291801,0.437700987,0.218046561,0.21684669,0.256957114,0.249322608,0.939774573,0.936708152,8.412862778,8.576488495
4482,4.618134022,4.691268921,2.442319393,2.457459211,1.728552461,1.720099092,1.385761142,1.411613703,1.05524528,1.072757602,0.892056644,0.880233645,0.62822938,0.636776686,0.439824343,0.440049887,0.220480531,0.219424888,0.254123569,0.246187106,0.933675647,0.930695355,8.506289482,8.674448967
4482.5,4.653841019,4.727742195,2.453014374,2.468035936,1.734696627,1.726681471,1.391138911,1.41687727,1.059463501,1.077098727,0.895621538,0.883797526,0.631446719,0.640001595,0.443019241,0.443109006,0.222722203,0.222529903,0.251068085,0.243406013,0.92778343,0.924981296,8.604060173,8.77486515
4483,4.68650341,4.760588169,2.463340521,2.478414297,1.740575314,1.73282373,1.395889878,1.421256065,1.063071132,1.080535889,0.898617387,0.887114644,0.634182572,0.642749786,0.446197122,0.445739329,0.225406617,0.224922284,0.247938231,0.240565181,0.921866357,0.919375837,8.703131676,8.874493599
4483.5,4.718139172,4.793391228,2.470814943,2.485850573,1.745042443,1.737486243,1.398954391,1.424361587,1.065765858,1.083617926,0.901214063,0.889734566,0.636427402,0.645169854,0.448774278,0.448108107,0.227966934,0.227833048,0.24457109,0.237849191,0.915483356,0.91279918,8.79367733,8.969511986
4484,4.757208824,4.833299637,2.483196735,2.4982512,1.752520204,1.745180607,1.404995084,1.430498362,1.070374966,1.088890791,0.905242562,0.893871963,0.640134513,0.648805976,0.452274382,0.45137772,0.2305893,0.230438754,0.241570398,0.234940574,0.910576701,0.907765508,8.901332855,9.080986977
4484.5,4.787120819,4.863789558,2.491027117,2.506207705,1.756827116,1.749827147,1.408509493,1.433864355,1.073257327,1.091294408,0.907423496,0.896203637,0.642342687,0.650869191,0.455181181,0.453716874,0.233230427,0.232935667,0.238341093,0.231843308,0.903957665,0.901207685,8.998748779,9.177019119
4485,4.824874878,4.902909279,2.501336098,2.516271353,1.762662411,1.755966902,1.412559748,1.438294291,1.077165604,1.095657349,0.910639942,0.89939332,0.645557642,0.653747618,0.457882792,0.456559718,0.235968247,0.236005336,0.234931588,0.229002684,0.898583591,0.895524681,9.0990839,9.282819748
4485.5,4.860608578,4.938801289,2.512616158,2.527255774,1.769137144,1.762504935,1.418189526,1.443880916,1.081178904,1.099591732,0.914131522,0.903045177,0.64871943,0.65669173,0.460899472,0.459552824,0.238453254,0.238653347,0.231846869,0.226272106,0.893222511,0.890001357,9.203372002,9.39145565
4486,4.895597458,4.975001812,2.521611691,2.536559343,1.774367809,1.76801157,1.421488881,1.447263956,1.083950639,1.102963209,0.916791677,0.905878246,0.651274204,0.659267783,0.463537812,0.462186903,0.241220921,0.241355613,0.228679717,0.223358378,0.887174904,0.883774936,9.312454224,9.4975214
4486.5,4.932913303,5.013448715,2.531151533,2.546145201,1.779876471,1.773583531,1.4260391,1.452190399,1.087495685,1.106391311,0.919700801,0.909282863,0.654342055,0.662186384,0.466421992,0.464979351,0.243729249,0.244064763,0.225706145,0.220478505,0.88158673,0.877810776,9.409268379,9.600003242
4487,4.970851421,5.051690578,2.542893887,2.557955027,1.786895156,1.78060019,1.431071639,1.457601428,1.091671824,1.110341191,0.923050106,0.912932038,0.657519579,0.665302038,0.469446301,0.46829772,0.246676311,0.246717513,0.222714081,0.21774134,0.876173556,0.872302115,9.523805618,9.717896461
4487.5,5.006873608,5.088674545,2.551044226,2.565828562,1.791509151,1.785563469,1.43463552,1.46138978,1.094134212,1.112892389,0.925490379,0.915317833,0.66014266,0.667950928,0.472278893,0.470931649,0.249104083,0.248934105,0.219584987,0.214551151,0.869824886,0.865738511,9.628080368,9.81993103
4488,5.047626019,5.130506992,2.563340425,2.577773571,1.79849112,1.792634487,1.439975619,1.466940403,1.098975658,1.117504001,0.929173708,0.919341445,0.663747907,0.671701252,0.475469321,0.474148661,0.251914978,0.251816869,0.216810867,0.211951807,0.86497128,0.860387146,9.736950874,9.933843613
4488.5,5.082347393,5.165809155,2.571973801,2.586376905,1.803876162,1.798007727,1.443682194,1.471003413,1.101533532,1.119968772,0.931838214,0.922038853,0.666410685,0.673995435,0.478141218,0.47645092,0.254488915,0.254002184,0.214165747,0.208536416,0.85908252,0.85402894,9.845398903,10.0455389
4489,5.12644434,5.212131977,2.583786249,2.5984025,1.810930014,1.804727674,1.44879663,1.47596848,1.105888844,1.124132991,0.93495965,0.925727665,0.669547856,0.677493751,0.481269032,0.479503423,0.257694364,0.256678492,0.211465761,0.206034064,0.854081869,0.848720849,9.961009979,10.15851307
4489.5,5.162474155,5.249040604,2.593438148,2.607815027,1.816264391,1.81013751,1.453315258,1.480237842,1.109207034,1.127274632,0.937894881,0.928650677,0.672194839,0.680282116,0.483577698,0.482122302,0.260456413,0.25902611,0.208730713,0.203143626,0.848551869,0.842976213,10.06651497,10.2674427
4490,5.203250885,5.291640282,2.603972435,2.618520498,1.82242763,1.816090465,1.457204938,1.484309435,1.112914681,1.130529165,0.940484881,0.931713462,0.674948573,0.683142126,0.486185819,0.484985739,0.263418049,0.261672914,0.205964118,0.200045362,0.842665851,0.837331414,10.18355942,10.38554096
4490.5,5.247087479,5.336888313,2.614984512,2.629907846,1.828969717,1.822697282,1.462260365,1.489590645,1.117131829,1.13441658,0.944344521,0.935230434,0.677910089,0.686853468,0.489446491,0.488073498,0.26673907,0.26451233,0.203553945,0.19705534,0.83798945,0.832468033,10.29409504,10.49460602
4491,5.284890652,5.375786304,2.625396013,2.640186548,1.834938526,1.828367114,1.466408134,1.493904948,1.120815277,1.137832999,0.946948528,0.938217044,0.680956483,0.689705908,0.492184252,0.490912318,0.269495219,0.267044336,0.200998962,0.194195494,0.832405627,0.826675117,10.40960217,10.61159039
4491.5,5.32661581,5.418811321,2.634701729,2.649347305,1.840177655,1.833820939,1.470183134,1.497489691,1.123695135,1.140466452,0.949627697,0.940684021,0.683568895,0.692088068,0.494672239,0.49350968,0.272019506,0.269542605,0.197928488,0.191040099,0.826718152,0.820735395,10.51789379,10.72194386
4492,5.374922752,5.468513012,2.648959398,2.66402626,1.848454475,1.842168927,1.476341248,1.50380981,1.128941894,1.145682693,0.954093337,0.945030808,0.687281311,0.695956647,0.497912228,0.497104317,0.275335133,0.272545844,0.195873961,0.188830838,0.822490633,0.81594193,10.6367569,10.84052944
4492.5,5.409001827,5.503839016,2.656096697,2.671165705,1.852320075,1.846097231,1.479008913,1.506486654,1.130729198,1.148071647,0.95622319,0.947148561,0.689135492,0.69795686,0.499781698,0.499148846,0.277794778,0.275094569,0.192762986,0.185961053,0.815959454,0.809989452,10.74529362,10.94983959
4493,5.458760262,5.555220127,2.668681383,2.684124708,1.859490156,1.853552341,1.48398912,1.511702299,1.13494277,1.151933312,0.960021317,0.950783491,0.692203641,0.701445341,0.502497673,0.501764596,0.28073743,0.277998298,0.190444887,0.18334353,0.811033249,0.804922223,10.85849571,11.06336975
4493.5,5.503479958,5.600379467,2.680401564,2.696239948,1.866434693,1.860428929,1.489559412,1.517292619,1.139208913,1.156339526,0.96383661,0.954843938,0.695393682,0.705161989,0.505654097,0.505084693,0.283594757,0.280868918,0.188112289,0.181365803,0.806411445,0.800284564,10.97085476,11.17725658
4494,5.544445515,5.643118858,2.688950539,2.705131292,1.871331334,1.86537087,1.492770076,1.520405531,1.141567826,1.1586622,0.966180384,0.957144141,0.697615385,0.707600892,0.507843733,0.507500231,0.286101997,0.28338185,0.185248628,0.178666234,0.8002581,0.794310987,11.08436203,11.28851604
4494.5,5.593650818,5.693265438,2.700788736,2.71702075,1.87821281,1.872318268,1.497471094,1.524985313,1.145319581,1.162614584,0.969821274,0.960662782,0.700596452,0.710762739,0.51103735,0.510274947,0.288813472,0.286204934,0.182676688,0.17603682,0.795138836,0.78937459,11.18986034,11.39335442
4495,5.641728878,5.742580891,2.714058399,2.730276585,1.885840416,1.879513741,1.503262043,1.531395674,1.149422646,1.167037606,0.973614752,0.964571953,0.704132438,0.713958561,0.514620066,0.513430774,0.29143092,0.289431691,0.179937378,0.173585579,0.790483415,0.78490895,11.30617714,11.51005936
4495.5,5.68291378,5.785453796,2.721886158,2.737941504,1.890106916,1.883521318,1.505444646,1.533645153,1.151573181,1.169237375,0.975774109,0.966271937,0.706079602,0.715903103,0.516962349,0.515660703,0.293450445,0.291756988,0.177267134,0.170957625,0.783994377,0.778642416,11.40743637,11.60793114
